sid,lpg_primary,lpg_nozzle_types
117134,None,"[""QUICK_CONNECT""]"
117137,None,None
117138,None,"[""ACME"",""QUICK_CONNECT""]"
117139,0.0,"[""QUICK_CONNECT""]"
117166,1.0,"[""ACME""]"
117177,1.0,"[""ACME""]"
117178,1.0,"[""ACME"",""QUICK_CONNECT""]"
117212,1.0,"[""ACME""]"
117214,0.0,"[""ACME""]"
117654,None,"[""QUICK_CONNECT""]"
117657,None,"[""QUICK_CONNECT""]"
117659,None,"[""QUICK_CONNECT""]"
117661,None,"[""QUICK_CONNECT""]"
117669,None,"[""QUICK_CONNECT""]"
117671,None,"[""QUICK_CONNECT""]"
117672,None,"[""QUICK_CONNECT""]"
117673,None,"[""QUICK_CONNECT""]"
117674,None,"[""QUICK_CONNECT""]"
117675,None,"[""QUICK_CONNECT""]"
118907,None,None
120830,0.0,"[""ACME""]"
121592,0.0,"[""ACME""]"
121593,1.0,"[""ACME""]"
122603,1.0,"[""ACME""]"
122692,0.0,"[""ACME""]"
122695,0.0,"[""ACME""]"
122696,0.0,"[""ACME""]"
122840,0.0,None
122841,0.0,None
122842,None,None
122843,None,None
122844,0.0,None
122845,None,None
122846,None,None
122847,0.0,None
122848,None,None
122849,None,None
122850,None,None
122851,None,None
122852,1.0,"[""QUICK_CONNECT""]"
122853,None,None
122854,None,None
123689,1.0,"[""ACME"",""QUICK_CONNECT""]"
132977,None,"[""QUICK_CONNECT""]"
143978,1.0,"[""ACME""]"
143979,1.0,"[""ACME""]"
143980,1.0,"[""ACME""]"
143987,1.0,"[""ACME"",""QUICK_CONNECT""]"
143989,1.0,"[""ACME""]"
145056,1.0,"[""ACME"",""QUICK_CONNECT""]"
145329,None,None
145355,1.0,"[""ACME"",""QUICK_CONNECT""]"
145377,0.0,"[""ACME"",""QUICK_CONNECT""]"
146649,0.0,"[""ACME""]"
147099,1.0,"[""QUICK_CONNECT""]"
147443,None,"[""QUICK_CONNECT""]"
147445,None,"[""QUICK_CONNECT""]"
147446,0.0,"[""QUICK_CONNECT""]"
147448,None,"[""QUICK_CONNECT""]"
147614,None,"[""QUICK_CONNECT""]"
147615,None,"[""QUICK_CONNECT""]"
149100,1.0,"[""ACME"",""QUICK_CONNECT""]"
149838,0.0,"[""ACME"",""QUICK_CONNECT""]"
149839,1.0,"[""ACME"",""QUICK_CONNECT""]"
149840,1.0,"[""ACME"",""QUICK_CONNECT""]"
149852,1.0,"[""ACME"",""QUICK_CONNECT""]"
149853,1.0,"[""ACME"",""QUICK_CONNECT""]"
149854,1.0,"[""ACME"",""QUICK_CONNECT""]"
149855,1.0,"[""ACME"",""QUICK_CONNECT""]"
149856,1.0,"[""ACME"",""QUICK_CONNECT""]"
149857,1.0,"[""ACME"",""QUICK_CONNECT""]"
149858,1.0,"[""ACME""]"
149859,1.0,"[""ACME"",""QUICK_CONNECT""]"
149860,1.0,"[""ACME"",""QUICK_CONNECT""]"
149862,1.0,"[""ACME"",""QUICK_CONNECT""]"
149866,1.0,"[""ACME"",""QUICK_CONNECT""]"
149965,1.0,"[""ACME"",""QUICK_CONNECT""]"
150012,1.0,"[""ACME"",""QUICK_CONNECT""]"
150394,None,None
152055,1.0,"[""ACME""]"
152560,0.0,"[""ACME""]"
153083,1.0,"[""ACME"",""QUICK_CONNECT""]"
153580,0.0,"[""ACME"",""QUICK_CONNECT""]"
153581,1.0,"[""ACME""]"
153582,1.0,"[""ACME""]"
153583,1.0,"[""ACME"",""QUICK_CONNECT""]"
153669,1.0,"[""ACME"",""QUICK_CONNECT""]"
153670,1.0,"[""ACME""]"
153671,1.0,"[""ACME""]"
153672,1.0,"[""ACME""]"
153673,1.0,"[""ACME"",""QUICK_CONNECT""]"
153706,None,"[""QUICK_CONNECT""]"
153921,1.0,"[""QUICK_CONNECT""]"
153922,1.0,"[""QUICK_CONNECT""]"
153935,0.0,"[""ACME""]"
153936,1.0,"[""ACME""]"
154442,None,"[""ACME""]"
155442,1.0,"[""ACME"",""QUICK_CONNECT""]"
155443,1.0,"[""ACME""]"
155445,1.0,"[""ACME"",""QUICK_CONNECT""]"
155447,1.0,"[""ACME"",""QUICK_CONNECT""]"
155607,1.0,"[""ACME""]"
155623,None,"[""ACME""]"
155624,None,None
155625,None,None
155626,None,"[""QUICK_CONNECT""]"
155627,None,"[""QUICK_CONNECT""]"
155628,None,None
155639,None,"[""QUICK_CONNECT""]"
155644,None,None
155646,None,None
155647,None,"[""QUICK_CONNECT""]"
155657,1.0,"[""QUICK_CONNECT""]"
155659,None,None
155660,None,"[""QUICK_CONNECT""]"
155665,None,None
155666,None,None
155667,None,None
155668,None,None
155669,1.0,"[""QUICK_CONNECT""]"
155671,None,None
155673,1.0,"[""ACME"",""QUICK_CONNECT""]"
155678,None,None
155688,0.0,"[""QUICK_CONNECT""]"
155689,None,"[""QUICK_CONNECT""]"
156191,1.0,"[""ACME"",""QUICK_CONNECT""]"
163654,1.0,"[""ACME"",""QUICK_CONNECT""]"
163701,1.0,"[""ACME"",""QUICK_CONNECT""]"
164432,0.0,"[""QUICK_CONNECT""]"
164433,1.0,"[""QUICK_CONNECT""]"
165344,1.0,"[""ACME"",""QUICK_CONNECT""]"
165345,1.0,"[""ACME"",""QUICK_CONNECT""]"
165346,1.0,"[""ACME""]"
166860,1.0,"[""QUICK_CONNECT""]"
167933,1.0,"[""ACME"",""QUICK_CONNECT""]"
167947,1.0,"[""ACME""]"
168345,0.0,"[""ACME""]"
168369,1.0,"[""ACME""]"
168370,1.0,"[""ACME""]"
168508,1.0,"[""ACME""]"
170646,1.0,"[""ACME""]"
170650,0.0,"[""ACME""]"
170762,1.0,"[""QUICK_CONNECT""]"
170764,0.0,"[""ACME""]"
170765,0.0,"[""ACME""]"
183502,0.0,"[""QUICK_CONNECT""]"
183503,1.0,"[""ACME""]"
183504,1.0,"[""ACME""]"
183605,1.0,"[""QUICK_CONNECT""]"
183606,1.0,"[""QUICK_CONNECT""]"
183607,1.0,"[""QUICK_CONNECT""]"
183609,1.0,"[""QUICK_CONNECT""]"
183610,1.0,"[""QUICK_CONNECT""]"
183875,1.0,"[""ACME"",""QUICK_CONNECT""]"
183876,1.0,"[""ACME"",""QUICK_CONNECT""]"
183877,1.0,"[""ACME"",""QUICK_CONNECT""]"
183878,1.0,"[""ACME"",""QUICK_CONNECT""]"
184978,1.0,"[""ACME"",""QUICK_CONNECT""]"
185129,1.0,"[""QUICK_CONNECT""]"
187525,None,None
187526,None,None
187527,None,None
187528,None,None
187529,None,None
187531,None,None
187532,None,None
187533,None,None
187536,None,None
187537,None,None
187538,None,None
187539,None,None
187540,None,None
187541,None,None
187542,None,None
187543,1.0,"[""ACME"",""QUICK_CONNECT""]"
187763,None,"[""QUICK_CONNECT""]"
187764,None,None
187799,None,"[""QUICK_CONNECT""]"
188086,0.0,"[""ACME""]"
189848,0.0,"[""QUICK_CONNECT""]"
191414,1.0,"[""QUICK_CONNECT""]"
191417,1.0,"[""QUICK_CONNECT""]"
191418,None,"[""QUICK_CONNECT""]"
191419,None,"[""QUICK_CONNECT""]"
191420,None,"[""QUICK_CONNECT""]"
191422,1.0,"[""QUICK_CONNECT""]"
191423,1.0,"[""QUICK_CONNECT""]"
191424,None,"[""QUICK_CONNECT""]"
192982,1.0,"[""ACME""]"
192983,1.0,"[""ACME""]"
192984,1.0,"[""ACME""]"
192985,1.0,"[""ACME""]"
192986,1.0,"[""ACME""]"
192987,1.0,"[""ACME""]"
192988,1.0,"[""ACME""]"
192989,1.0,"[""ACME""]"
192990,1.0,"[""ACME""]"
193777,1.0,"[""ACME"",""QUICK_CONNECT""]"
193821,1.0,"[""ACME""]"
194127,1.0,"[""ACME""]"
194301,None,None
194592,1.0,"[""ACME""]"
194593,0.0,"[""ACME""]"
195869,None,"[""QUICK_CONNECT""]"
195932,1.0,"[""QUICK_CONNECT""]"
196618,None,None
196621,None,None
196639,None,None
196640,None,None
196641,None,None
196642,None,None
196643,None,None
196644,None,None
196645,None,None
196646,None,None
196647,None,None
196648,None,None
196649,None,None
196650,None,None
196651,None,None
196652,None,None
196653,None,None
196654,None,None
196655,None,None
196656,None,None
197883,None,"[""QUICK_CONNECT""]"
202070,1.0,"[""ACME"",""QUICK_CONNECT""]"
202835,1.0,"[""ACME""]"
202883,1.0,"[""ACME"",""QUICK_CONNECT""]"
203886,1.0,"[""ACME"",""QUICK_CONNECT""]"
204589,1.0,"[""ACME""]"
206549,0.0,"[""QUICK_CONNECT""]"
206725,1.0,"[""ACME"",""QUICK_CONNECT""]"
207475,1.0,"[""ACME"",""QUICK_CONNECT""]"
207476,1.0,"[""ACME"",""QUICK_CONNECT""]"
211873,1.0,"[""ACME"",""QUICK_CONNECT""]"
212252,1.0,"[""ACME"",""QUICK_CONNECT""]"
213032,1.0,"[""ACME"",""QUICK_CONNECT""]"
213657,1.0,"[""ACME""]"
213799,1.0,"[""ACME""]"
213992,1.0,"[""QUICK_CONNECT""]"
222021,1.0,"[""QUICK_CONNECT""]"
222249,1.0,"[""ACME""]"
223592,1.0,"[""QUICK_CONNECT""]"
223595,1.0,"[""QUICK_CONNECT""]"
223596,1.0,"[""QUICK_CONNECT""]"
223598,1.0,"[""QUICK_CONNECT""]"
223599,1.0,"[""QUICK_CONNECT""]"
223600,1.0,"[""QUICK_CONNECT""]"
224837,0.0,"[""ACME""]"
224845,1.0,"[""ACME""]"
225051,1.0,"[""ACME"",""QUICK_CONNECT""]"
225409,1.0,"[""ACME"",""QUICK_CONNECT""]"
225455,1.0,"[""ACME"",""QUICK_CONNECT""]"
225456,1.0,"[""ACME"",""QUICK_CONNECT""]"
225457,1.0,"[""ACME"",""QUICK_CONNECT""]"
225458,1.0,"[""ACME"",""QUICK_CONNECT""]"
225459,1.0,"[""ACME"",""QUICK_CONNECT""]"
225460,1.0,"[""ACME"",""QUICK_CONNECT""]"
225461,1.0,"[""ACME"",""QUICK_CONNECT""]"
225462,1.0,"[""ACME"",""QUICK_CONNECT""]"
225463,1.0,"[""ACME"",""QUICK_CONNECT""]"
225625,1.0,"[""ACME""]"
226851,1.0,"[""QUICK_CONNECT""]"
227160,1.0,"[""QUICK_CONNECT""]"
227567,0.0,"[""ACME""]"
230768,1.0,"[""ACME""]"
233273,0.0,"[""ACME""]"
233274,1.0,"[""ACME"",""QUICK_CONNECT""]"
233331,1.0,"[""ACME""]"
235485,0.0,"[""QUICK_CONNECT""]"
236084,1.0,"[""ACME""]"
236374,1.0,"[""ACME""]"
236380,1.0,"[""ACME"",""QUICK_CONNECT""]"
236960,1.0,"[""ACME""]"
237226,1.0,"[""ACME""]"
238817,1.0,"[""ACME""]"
240997,None,"[""ACME"",""QUICK_CONNECT""]"
250798,1.0,"[""ACME""]"
250799,1.0,"[""ACME""]"
250801,0.0,"[""ACME"",""QUICK_CONNECT""]"
250814,0.0,"[""ACME"",""QUICK_CONNECT""]"
250816,0.0,"[""ACME"",""QUICK_CONNECT""]"
250817,1.0,"[""ACME"",""QUICK_CONNECT""]"
250825,1.0,"[""ACME""]"
250826,0.0,"[""ACME"",""QUICK_CONNECT""]"
250827,0.0,"[""ACME""]"
250828,0.0,"[""ACME"",""QUICK_CONNECT""]"
250829,1.0,"[""ACME"",""QUICK_CONNECT""]"
250830,1.0,"[""ACME"",""QUICK_CONNECT""]"
251206,1.0,"[""ACME"",""QUICK_CONNECT""]"
251207,1.0,"[""ACME"",""QUICK_CONNECT""]"
251208,1.0,"[""ACME"",""QUICK_CONNECT""]"
251209,1.0,"[""ACME"",""QUICK_CONNECT""]"
251210,1.0,"[""ACME"",""QUICK_CONNECT""]"
251211,1.0,"[""ACME"",""QUICK_CONNECT""]"
251212,1.0,"[""ACME"",""QUICK_CONNECT""]"
251745,1.0,"[""ACME"",""QUICK_CONNECT""]"
252124,1.0,"[""ACME"",""QUICK_CONNECT""]"
252125,1.0,"[""ACME"",""QUICK_CONNECT""]"
252126,1.0,"[""ACME"",""QUICK_CONNECT""]"
253903,1.0,"[""ACME""]"
255568,1.0,"[""QUICK_CONNECT""]"
255649,1.0,"[""QUICK_CONNECT""]"
