sid,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network
42396,0.0,0.0,2.0,Non-Networked
42397,0.0,0.0,1.0,Non-Networked
42398,0.0,0.0,2.0,Non-Networked
42399,0.0,0.0,2.0,Non-Networked
42400,0.0,0.0,1.0,Non-Networked
42401,0.0,0.0,2.0,Non-Networked
42402,0.0,2.0,2.0,Non-Networked
42403,0.0,1.0,1.0,Non-Networked
42404,0.0,0.0,1.0,Non-Networked
42423,0.0,0.0,6.0,Non-Networked
42460,0.0,0.0,1.0,Non-Networked
42461,0.0,0.0,1.0,Non-Networked
42462,0.0,1.0,2.0,Non-Networked
42488,0.0,0.0,1.0,Non-Networked
42492,0.0,0.0,3.0,Non-Networked
42499,0.0,0.0,1.0,Non-Networked
42529,0.0,0.0,4.0,Non-Networked
42542,0.0,1.0,1.0,Non-Networked
42543,0.0,2.0,1.0,Non-Networked
42639,0.0,0.0,5.0,Non-Networked
42640,0.0,0.0,8.0,Non-Networked
42656,0.0,0.0,2.0,ChargePoint Network
42659,0.0,0.0,2.0,Non-Networked
42689,0.0,0.0,4.0,Non-Networked
42701,0.0,0.0,2.0,ChargePoint Network
42705,0.0,0.0,2.0,Non-Networked
42711,0.0,0.0,1.0,Non-Networked
42719,0.0,0.0,2.0,ChargePoint Network
42720,0.0,0.0,2.0,ChargePoint Network
42726,0.0,0.0,9.0,Non-Networked
42729,0.0,0.0,2.0,ChargePoint Network
42872,0.0,0.0,1.0,Non-Networked
42888,0.0,0.0,1.0,Non-Networked
42907,0.0,0.0,2.0,Non-Networked
42927,0.0,0.0,6.0,Non-Networked
42939,0.0,0.0,1.0,Non-Networked
42966,0.0,0.0,2.0,Non-Networked
43021,0.0,0.0,1.0,Non-Networked
43022,0.0,1.0,1.0,ChargePoint Network
43090,0.0,0.0,1.0,Non-Networked
43178,0.0,0.0,2.0,ChargePoint Network
43182,0.0,0.0,2.0,ChargePoint Network
43186,0.0,0.0,2.0,ChargePoint Network
43190,0.0,0.0,2.0,ChargePoint Network
43191,0.0,0.0,2.0,ChargePoint Network
43195,0.0,0.0,2.0,ChargePoint Network
43196,0.0,0.0,2.0,ChargePoint Network
43248,0.0,0.0,2.0,Non-Networked
43253,0.0,0.0,2.0,Non-Networked
43254,0.0,0.0,2.0,ChargePoint Network
43260,0.0,0.0,2.0,ChargePoint Network
43281,0.0,0.0,2.0,ChargePoint Network
43290,0.0,0.0,2.0,ChargePoint Network
43292,0.0,0.0,1.0,ChargePoint Network
43299,0.0,0.0,2.0,ChargePoint Network
43303,0.0,0.0,2.0,ChargePoint Network
43305,0.0,0.0,2.0,ChargePoint Network
43308,0.0,0.0,2.0,ChargePoint Network
43324,0.0,0.0,2.0,Non-Networked
43358,0.0,0.0,3.0,Non-Networked
43363,0.0,0.0,1.0,Non-Networked
43390,0.0,0.0,1.0,ChargePoint Network
43415,0.0,0.0,2.0,ChargePoint Network
43418,0.0,0.0,2.0,ChargePoint Network
43420,0.0,0.0,2.0,ChargePoint Network
43422,0.0,0.0,2.0,ChargePoint Network
43440,0.0,0.0,1.0,ChargePoint Network
43444,0.0,0.0,1.0,ChargePoint Network
43451,0.0,0.0,1.0,Non-Networked
43455,0.0,0.0,2.0,Non-Networked
43458,0.0,0.0,2.0,Non-Networked
43459,0.0,0.0,2.0,Non-Networked
43478,0.0,0.0,2.0,Non-Networked
43551,0.0,0.0,1.0,Non-Networked
43615,0.0,0.0,4.0,Non-Networked
43760,0.0,0.0,1.0,Non-Networked
43761,0.0,0.0,1.0,Non-Networked
43762,3.0,0.0,4.0,Non-Networked
43763,0.0,0.0,1.0,Non-Networked
43764,0.0,0.0,1.0,Non-Networked
43795,0.0,0.0,2.0,Non-Networked
43796,0.0,0.0,2.0,Non-Networked
43804,0.0,0.0,2.0,ChargePoint Network
43806,0.0,0.0,2.0,ChargePoint Network
43833,0.0,0.0,2.0,Non-Networked
43834,0.0,1.0,1.0,Non-Networked
43836,0.0,1.0,1.0,Non-Networked
43839,1.0,0.0,1.0,Non-Networked
43840,1.0,0.0,2.0,Non-Networked
43860,0.0,0.0,2.0,Non-Networked
43865,0.0,0.0,2.0,ChargePoint Network
43868,0.0,0.0,2.0,ChargePoint Network
43876,1.0,0.0,2.0,Non-Networked
43877,0.0,0.0,2.0,Non-Networked
43880,0.0,0.0,2.0,Non-Networked
43971,0.0,1.0,2.0,Non-Networked
44012,0.0,0.0,2.0,ChargePoint Network
44017,2.0,0.0,18.0,Non-Networked
44136,0.0,0.0,1.0,Non-Networked
44137,0.0,0.0,1.0,Non-Networked
44147,0.0,0.0,1.0,Non-Networked
44148,0.0,0.0,1.0,Non-Networked
44150,0.0,0.0,1.0,Non-Networked
44151,0.0,0.0,1.0,Non-Networked
44153,0.0,0.0,3.0,Non-Networked
44156,0.0,0.0,32.0,Non-Networked
44158,0.0,0.0,13.0,Non-Networked
44159,0.0,0.0,6.0,Non-Networked
44160,0.0,0.0,4.0,Non-Networked
44162,0.0,0.0,4.0,Non-Networked
44163,0.0,0.0,2.0,Non-Networked
44166,0.0,0.0,1.0,Non-Networked
44174,0.0,0.0,1.0,Non-Networked
44175,0.0,0.0,1.0,Non-Networked
44176,2.0,0.0,2.0,Non-Networked
44177,0.0,0.0,1.0,Non-Networked
44178,0.0,0.0,1.0,Non-Networked
44179,0.0,0.0,1.0,Non-Networked
44180,1.0,0.0,1.0,Non-Networked
44181,0.0,0.0,1.0,Non-Networked
44182,0.0,0.0,1.0,Non-Networked
44183,0.0,0.0,1.0,Non-Networked
44184,0.0,0.0,1.0,Non-Networked
44185,0.0,0.0,1.0,Non-Networked
44186,2.0,0.0,2.0,Non-Networked
44187,0.0,0.0,1.0,Non-Networked
44188,0.0,0.0,3.0,Non-Networked
44189,0.0,0.0,1.0,Non-Networked
44190,1.0,0.0,1.0,Non-Networked
44191,0.0,0.0,1.0,Non-Networked
44192,0.0,0.0,1.0,Non-Networked
44193,0.0,0.0,1.0,Non-Networked
44198,0.0,0.0,1.0,Non-Networked
44201,0.0,0.0,1.0,Non-Networked
44202,0.0,0.0,1.0,Non-Networked
44203,1.0,0.0,1.0,Non-Networked
44204,0.0,0.0,1.0,Non-Networked
44205,0.0,0.0,1.0,Non-Networked
44206,0.0,0.0,1.0,Non-Networked
44207,0.0,0.0,1.0,Non-Networked
44208,0.0,0.0,1.0,Non-Networked
44209,0.0,0.0,1.0,Non-Networked
44212,1.0,0.0,1.0,Non-Networked
44213,0.0,0.0,1.0,Non-Networked
44216,0.0,0.0,1.0,Non-Networked
44218,1.0,0.0,2.0,Non-Networked
44219,0.0,0.0,1.0,Non-Networked
44225,0.0,0.0,1.0,Non-Networked
44228,0.0,0.0,1.0,Non-Networked
44230,0.0,0.0,1.0,Non-Networked
44233,0.0,0.0,1.0,Non-Networked
44241,0.0,0.0,1.0,Non-Networked
44243,0.0,0.0,1.0,Non-Networked
44247,0.0,0.0,1.0,Non-Networked
44251,0.0,0.0,1.0,Non-Networked
44255,0.0,0.0,3.0,Non-Networked
44270,0.0,0.0,1.0,Non-Networked
44272,0.0,0.0,1.0,Non-Networked
44280,1.0,0.0,2.0,Non-Networked
44282,0.0,0.0,2.0,Non-Networked
44283,0.0,0.0,2.0,Non-Networked
44284,0.0,0.0,2.0,Non-Networked
44285,0.0,0.0,4.0,Non-Networked
44286,0.0,0.0,2.0,Non-Networked
44287,2.0,0.0,1.0,Non-Networked
44288,0.0,0.0,1.0,Non-Networked
44289,1.0,0.0,1.0,Non-Networked
44290,0.0,0.0,2.0,Non-Networked
44292,0.0,0.0,2.0,Non-Networked
44293,0.0,0.0,3.0,Non-Networked
44294,0.0,0.0,1.0,Non-Networked
44295,0.0,0.0,1.0,Non-Networked
44296,0.0,0.0,1.0,Non-Networked
44297,0.0,0.0,1.0,Non-Networked
44298,0.0,0.0,1.0,Non-Networked
44299,1.0,0.0,1.0,Non-Networked
44300,0.0,0.0,1.0,Non-Networked
44301,0.0,0.0,2.0,Non-Networked
44302,0.0,0.0,2.0,Non-Networked
44303,1.0,0.0,1.0,Non-Networked
44304,0.0,0.0,1.0,Non-Networked
44306,0.0,0.0,1.0,Non-Networked
44307,0.0,0.0,1.0,Non-Networked
44308,0.0,0.0,1.0,Non-Networked
44309,1.0,0.0,1.0,Non-Networked
44310,0.0,0.0,1.0,Non-Networked
44311,0.0,0.0,1.0,Non-Networked
44312,0.0,0.0,1.0,Non-Networked
44313,1.0,0.0,1.0,Non-Networked
44314,0.0,0.0,1.0,Non-Networked
44315,0.0,0.0,1.0,Non-Networked
44316,0.0,0.0,1.0,Non-Networked
44317,0.0,0.0,1.0,Non-Networked
44318,0.0,0.0,1.0,Non-Networked
44319,0.0,0.0,2.0,Non-Networked
44321,0.0,0.0,1.0,Non-Networked
44323,0.0,0.0,1.0,Non-Networked
44324,0.0,0.0,1.0,Non-Networked
44325,0.0,0.0,1.0,Non-Networked
44326,0.0,0.0,1.0,Non-Networked
44328,0.0,0.0,1.0,Non-Networked
44329,0.0,0.0,1.0,Non-Networked
44330,0.0,0.0,1.0,Non-Networked
44331,0.0,0.0,1.0,Non-Networked
44332,0.0,0.0,1.0,Non-Networked
44333,0.0,0.0,1.0,Non-Networked
44334,0.0,0.0,1.0,Non-Networked
44336,0.0,0.0,1.0,Non-Networked
44337,0.0,0.0,1.0,Non-Networked
44338,0.0,0.0,1.0,Non-Networked
44339,0.0,0.0,1.0,Non-Networked
44342,0.0,0.0,1.0,Non-Networked
44343,0.0,0.0,1.0,Non-Networked
44344,0.0,0.0,1.0,Non-Networked
44345,0.0,0.0,1.0,Non-Networked
44346,1.0,0.0,1.0,Non-Networked
44347,0.0,0.0,1.0,Non-Networked
44348,1.0,0.0,1.0,Non-Networked
44349,0.0,0.0,1.0,Non-Networked
44350,1.0,0.0,1.0,Non-Networked
44351,0.0,0.0,1.0,Non-Networked
44352,1.0,0.0,1.0,Non-Networked
44354,0.0,0.0,1.0,Non-Networked
44355,0.0,0.0,1.0,Non-Networked
44356,0.0,0.0,1.0,Non-Networked
44357,0.0,0.0,1.0,Non-Networked
44358,0.0,0.0,1.0,Non-Networked
44359,0.0,0.0,1.0,Non-Networked
44360,1.0,0.0,1.0,Non-Networked
44361,0.0,0.0,1.0,Non-Networked
44362,1.0,0.0,1.0,Non-Networked
44363,0.0,0.0,1.0,Non-Networked
44364,0.0,0.0,1.0,Non-Networked
44365,0.0,0.0,1.0,Non-Networked
44366,0.0,0.0,1.0,Non-Networked
44367,0.0,0.0,1.0,Non-Networked
44368,0.0,0.0,1.0,Non-Networked
44369,0.0,0.0,1.0,Non-Networked
44370,0.0,0.0,1.0,Non-Networked
44371,0.0,0.0,1.0,Non-Networked
44372,1.0,0.0,1.0,Non-Networked
44373,0.0,0.0,1.0,Non-Networked
44374,1.0,0.0,1.0,Non-Networked
44375,0.0,0.0,1.0,Non-Networked
44376,0.0,0.0,2.0,Non-Networked
44377,0.0,0.0,6.0,Non-Networked
44378,0.0,0.0,6.0,Non-Networked
44381,0.0,0.0,1.0,Non-Networked
44382,0.0,0.0,1.0,Non-Networked
44383,0.0,0.0,1.0,Non-Networked
44384,0.0,0.0,1.0,Non-Networked
44385,0.0,0.0,2.0,Non-Networked
44386,0.0,0.0,1.0,Non-Networked
44387,0.0,0.0,1.0,Non-Networked
44388,0.0,0.0,1.0,Non-Networked
44389,0.0,0.0,1.0,Non-Networked
44390,0.0,0.0,1.0,Non-Networked
44391,0.0,0.0,1.0,Non-Networked
44393,0.0,0.0,1.0,Non-Networked
44394,0.0,0.0,1.0,Non-Networked
44395,0.0,0.0,1.0,Non-Networked
44396,0.0,0.0,1.0,Non-Networked
44397,0.0,0.0,1.0,Non-Networked
44398,0.0,0.0,1.0,Non-Networked
44400,0.0,0.0,2.0,ChargePoint Network
44429,0.0,0.0,2.0,Non-Networked
44431,0.0,0.0,1.0,Non-Networked
44432,0.0,0.0,1.0,Non-Networked
44434,0.0,0.0,1.0,Non-Networked
44435,1.0,0.0,1.0,Non-Networked
44436,0.0,0.0,1.0,Non-Networked
44437,0.0,0.0,2.0,Non-Networked
44438,0.0,0.0,1.0,Non-Networked
44439,0.0,0.0,1.0,Non-Networked
44440,0.0,0.0,1.0,Non-Networked
44441,1.0,0.0,3.0,Non-Networked
44442,0.0,0.0,1.0,Non-Networked
44443,0.0,0.0,1.0,Non-Networked
44444,0.0,0.0,1.0,Non-Networked
44447,1.0,0.0,1.0,Non-Networked
44448,0.0,0.0,1.0,Non-Networked
44449,0.0,0.0,3.0,Non-Networked
44450,1.0,0.0,1.0,Non-Networked
44453,0.0,0.0,1.0,Non-Networked
44457,1.0,0.0,1.0,Non-Networked
44458,0.0,0.0,1.0,Non-Networked
44459,1.0,0.0,2.0,Non-Networked
44460,0.0,0.0,1.0,Non-Networked
44461,0.0,0.0,1.0,Non-Networked
44462,0.0,0.0,1.0,Non-Networked
44463,0.0,0.0,1.0,Non-Networked
44464,1.0,0.0,1.0,Non-Networked
44465,1.0,0.0,2.0,Non-Networked
44467,0.0,0.0,1.0,Non-Networked
44489,0.0,0.0,1.0,Non-Networked
44491,0.0,0.0,1.0,Non-Networked
44492,0.0,0.0,1.0,Non-Networked
44493,0.0,0.0,1.0,Non-Networked
44494,0.0,0.0,1.0,Non-Networked
44495,0.0,0.0,1.0,Non-Networked
44498,0.0,0.0,1.0,Non-Networked
44499,0.0,0.0,1.0,Non-Networked
44506,0.0,0.0,1.0,Non-Networked
44509,0.0,0.0,1.0,Non-Networked
44510,0.0,0.0,1.0,Non-Networked
44652,0.0,0.0,1.0,Non-Networked
44773,0.0,0.0,2.0,Non-Networked
44812,0.0,0.0,1.0,Non-Networked
44927,0.0,0.0,2.0,ChargePoint Network
44929,0.0,0.0,2.0,ChargePoint Network
44944,0.0,0.0,2.0,ChargePoint Network
45001,0.0,0.0,2.0,ChargePoint Network
45003,0.0,0.0,2.0,ChargePoint Network
45005,0.0,0.0,2.0,ChargePoint Network
45007,0.0,0.0,2.0,ChargePoint Network
45166,0.0,0.0,2.0,ChargePoint Network
45209,0.0,0.0,2.0,Non-Networked
45313,0.0,0.0,1.0,ChargePoint Network
45631,0.0,0.0,2.0,Non-Networked
45632,0.0,0.0,1.0,Non-Networked
45633,0.0,0.0,1.0,Non-Networked
45634,0.0,0.0,1.0,Non-Networked
45651,0.0,0.0,1.0,Non-Networked
45652,0.0,0.0,2.0,Non-Networked
45654,0.0,0.0,4.0,Non-Networked
45655,0.0,0.0,1.0,Non-Networked
45656,0.0,0.0,1.0,Non-Networked
45657,1.0,0.0,1.0,Non-Networked
45658,0.0,0.0,1.0,Non-Networked
45660,0.0,0.0,1.0,Non-Networked
45661,0.0,0.0,1.0,Non-Networked
45662,0.0,0.0,1.0,Non-Networked
45664,1.0,0.0,2.0,Non-Networked
45666,0.0,0.0,1.0,Non-Networked
45667,0.0,0.0,1.0,Non-Networked
45668,0.0,0.0,1.0,Non-Networked
45669,0.0,0.0,1.0,Non-Networked
45670,0.0,0.0,1.0,Non-Networked
45672,0.0,0.0,2.0,Non-Networked
45673,0.0,0.0,1.0,Non-Networked
45674,0.0,0.0,1.0,Non-Networked
45675,0.0,0.0,1.0,Non-Networked
45676,0.0,0.0,1.0,Non-Networked
45678,0.0,0.0,1.0,Non-Networked
45680,0.0,0.0,1.0,Non-Networked
45681,0.0,0.0,1.0,Non-Networked
45682,1.0,0.0,2.0,Non-Networked
45684,0.0,0.0,1.0,Non-Networked
45685,0.0,0.0,1.0,Non-Networked
45686,0.0,0.0,1.0,Non-Networked
45688,1.0,0.0,1.0,Non-Networked
45689,0.0,0.0,1.0,Non-Networked
45690,0.0,0.0,1.0,Non-Networked
45691,0.0,0.0,1.0,Non-Networked
45692,1.0,0.0,1.0,Non-Networked
45693,0.0,0.0,1.0,Non-Networked
45694,0.0,0.0,1.0,Non-Networked
45695,0.0,0.0,1.0,Non-Networked
45696,0.0,0.0,1.0,Non-Networked
45697,0.0,0.0,1.0,Non-Networked
45698,1.0,0.0,1.0,Non-Networked
45699,0.0,0.0,1.0,Non-Networked
45700,1.0,0.0,2.0,Non-Networked
45701,0.0,0.0,1.0,Non-Networked
45702,0.0,0.0,1.0,Non-Networked
45703,0.0,0.0,1.0,Non-Networked
45704,0.0,0.0,3.0,Non-Networked
45705,0.0,0.0,1.0,Non-Networked
45708,0.0,0.0,1.0,Non-Networked
45709,0.0,0.0,1.0,Non-Networked
45710,0.0,0.0,1.0,Non-Networked
45711,0.0,0.0,1.0,Non-Networked
45712,0.0,0.0,1.0,Non-Networked
45713,0.0,0.0,1.0,Non-Networked
45714,1.0,0.0,1.0,Non-Networked
45715,0.0,0.0,1.0,Non-Networked
45716,0.0,0.0,1.0,Non-Networked
45717,0.0,0.0,1.0,Non-Networked
45718,0.0,0.0,1.0,Non-Networked
45719,0.0,0.0,1.0,Non-Networked
45720,0.0,0.0,1.0,Non-Networked
45721,0.0,0.0,1.0,Non-Networked
45722,0.0,0.0,1.0,Non-Networked
45723,0.0,0.0,1.0,Non-Networked
45724,1.0,0.0,1.0,Non-Networked
45725,0.0,0.0,1.0,Non-Networked
45727,0.0,0.0,5.0,Non-Networked
45728,0.0,0.0,2.0,Non-Networked
45729,0.0,0.0,1.0,Non-Networked
45730,0.0,0.0,1.0,Non-Networked
45731,0.0,0.0,1.0,Non-Networked
45732,0.0,0.0,1.0,Non-Networked
45733,0.0,0.0,1.0,Non-Networked
45734,1.0,0.0,2.0,Non-Networked
45735,0.0,0.0,1.0,Non-Networked
45736,0.0,0.0,1.0,Non-Networked
45738,1.0,0.0,1.0,Non-Networked
45739,0.0,0.0,1.0,Non-Networked
45740,0.0,0.0,1.0,Non-Networked
45742,0.0,0.0,1.0,Non-Networked
45743,0.0,0.0,1.0,Non-Networked
45746,0.0,0.0,1.0,Non-Networked
45747,0.0,0.0,1.0,Non-Networked
45748,1.0,0.0,2.0,Non-Networked
45749,0.0,0.0,1.0,Non-Networked
45750,0.0,0.0,1.0,Non-Networked
45751,0.0,0.0,1.0,Non-Networked
45754,0.0,0.0,1.0,Non-Networked
45755,0.0,0.0,1.0,Non-Networked
45756,0.0,0.0,1.0,Non-Networked
45758,0.0,0.0,1.0,Non-Networked
45759,0.0,0.0,1.0,Non-Networked
45760,0.0,0.0,1.0,Non-Networked
45761,0.0,0.0,1.0,Non-Networked
45762,0.0,0.0,1.0,Non-Networked
45763,0.0,0.0,1.0,Non-Networked
45764,0.0,0.0,1.0,Non-Networked
45769,0.0,0.0,2.0,Non-Networked
45770,0.0,0.0,4.0,Non-Networked
45771,0.0,0.0,2.0,Non-Networked
45772,0.0,0.0,2.0,Non-Networked
45773,0.0,0.0,2.0,Non-Networked
45774,0.0,0.0,2.0,Non-Networked
45776,0.0,0.0,2.0,Non-Networked
45777,0.0,0.0,1.0,Non-Networked
45779,0.0,0.0,2.0,Non-Networked
45780,0.0,0.0,2.0,Non-Networked
45782,0.0,0.0,2.0,Non-Networked
45784,0.0,0.0,2.0,Non-Networked
45785,0.0,0.0,2.0,Non-Networked
45786,0.0,0.0,2.0,Non-Networked
45787,0.0,0.0,2.0,Non-Networked
45790,0.0,0.0,2.0,Non-Networked
45791,0.0,0.0,1.0,Non-Networked
45796,0.0,0.0,1.0,Non-Networked
45798,0.0,0.0,1.0,Non-Networked
45803,0.0,0.0,2.0,Non-Networked
45806,0.0,0.0,1.0,Non-Networked
45807,0.0,0.0,1.0,Non-Networked
45808,0.0,0.0,1.0,Non-Networked
45809,0.0,0.0,1.0,Non-Networked
45810,0.0,0.0,1.0,Non-Networked
45812,0.0,0.0,1.0,Non-Networked
45813,0.0,0.0,1.0,Non-Networked
45817,1.0,0.0,1.0,Non-Networked
45822,0.0,0.0,1.0,Non-Networked
45823,0.0,0.0,1.0,Non-Networked
45824,0.0,0.0,1.0,Non-Networked
45825,0.0,0.0,1.0,Non-Networked
45826,0.0,0.0,1.0,Non-Networked
45827,0.0,0.0,1.0,Non-Networked
45828,0.0,0.0,1.0,Non-Networked
45829,0.0,0.0,1.0,Non-Networked
45830,0.0,0.0,1.0,Non-Networked
45832,0.0,0.0,1.0,Non-Networked
45833,0.0,0.0,1.0,Non-Networked
45834,0.0,0.0,1.0,Non-Networked
45836,0.0,0.0,1.0,Non-Networked
45837,0.0,0.0,1.0,Non-Networked
45838,0.0,0.0,1.0,Non-Networked
45839,0.0,0.0,1.0,Non-Networked
45840,0.0,0.0,1.0,Non-Networked
45841,0.0,0.0,1.0,Non-Networked
45844,0.0,0.0,1.0,Non-Networked
45845,0.0,0.0,1.0,Non-Networked
45846,0.0,0.0,1.0,Non-Networked
45848,1.0,0.0,1.0,Non-Networked
45849,0.0,0.0,1.0,Non-Networked
45850,0.0,0.0,1.0,Non-Networked
45851,0.0,0.0,1.0,Non-Networked
45854,0.0,0.0,2.0,ChargePoint Network
45858,0.0,0.0,2.0,ChargePoint Network
45860,0.0,0.0,1.0,Non-Networked
45862,0.0,0.0,1.0,Non-Networked
45864,0.0,0.0,1.0,Non-Networked
45866,0.0,0.0,1.0,Non-Networked
45867,0.0,0.0,1.0,Non-Networked
45868,0.0,0.0,1.0,Non-Networked
45869,0.0,0.0,1.0,Non-Networked
45870,0.0,0.0,1.0,Non-Networked
45872,0.0,0.0,1.0,Non-Networked
45874,1.0,0.0,2.0,Non-Networked
45875,0.0,0.0,1.0,Non-Networked
45878,1.0,0.0,1.0,Non-Networked
45879,0.0,0.0,1.0,Non-Networked
45880,1.0,0.0,1.0,Non-Networked
45881,0.0,0.0,1.0,Non-Networked
45882,1.0,0.0,1.0,Non-Networked
45886,1.0,0.0,1.0,Non-Networked
45887,0.0,0.0,1.0,Non-Networked
45888,0.0,0.0,1.0,Non-Networked
45889,0.0,0.0,1.0,Non-Networked
45890,1.0,0.0,2.0,Non-Networked
45891,0.0,0.0,1.0,Non-Networked
45892,1.0,0.0,1.0,Non-Networked
45893,0.0,0.0,1.0,Non-Networked
45894,1.0,0.0,1.0,Non-Networked
45895,0.0,0.0,1.0,Non-Networked
45896,1.0,0.0,1.0,Non-Networked
45897,0.0,0.0,1.0,Non-Networked
45898,1.0,0.0,1.0,Non-Networked
45899,0.0,0.0,1.0,Non-Networked
45902,1.0,0.0,1.0,Non-Networked
45903,0.0,0.0,1.0,Non-Networked
45904,1.0,0.0,2.0,Non-Networked
45905,0.0,0.0,1.0,Non-Networked
45906,1.0,0.0,1.0,Non-Networked
45907,0.0,0.0,1.0,Non-Networked
45908,0.0,0.0,1.0,Non-Networked
45909,0.0,0.0,1.0,Non-Networked
45910,1.0,0.0,1.0,Non-Networked
45911,0.0,0.0,1.0,Non-Networked
45912,1.0,0.0,1.0,Non-Networked
45913,0.0,0.0,1.0,Non-Networked
45924,0.0,0.0,4.0,Volta
45926,0.0,0.0,4.0,Non-Networked
45930,0.0,0.0,4.0,OpConnect
45932,0.0,0.0,2.0,OpConnect
45933,0.0,0.0,8.0,OpConnect
45934,0.0,0.0,8.0,OpConnect
45935,0.0,0.0,8.0,OpConnect
45937,0.0,0.0,2.0,Non-Networked
45938,0.0,0.0,2.0,Volta
45939,0.0,0.0,2.0,Non-Networked
45941,0.0,0.0,2.0,OpConnect
45943,0.0,0.0,2.0,OpConnect
45945,0.0,0.0,2.0,Non-Networked
45946,0.0,0.0,2.0,Non-Networked
45947,0.0,0.0,1.0,Non-Networked
45948,0.0,0.0,1.0,Non-Networked
45949,0.0,0.0,1.0,Non-Networked
45950,0.0,0.0,1.0,Non-Networked
45951,0.0,0.0,4.0,OpConnect
45952,0.0,0.0,4.0,OpConnect
45955,0.0,0.0,4.0,OpConnect
45956,0.0,0.0,3.0,Non-Networked
45959,0.0,0.0,4.0,OpConnect
45960,0.0,0.0,12.0,OpConnect
45962,0.0,0.0,1.0,Non-Networked
45964,0.0,0.0,4.0,OpConnect
45965,0.0,0.0,4.0,OpConnect
45968,0.0,0.0,1.0,Non-Networked
45970,0.0,0.0,4.0,OpConnect
45971,0.0,0.0,8.0,OpConnect
45972,0.0,0.0,8.0,OpConnect
45973,0.0,0.0,3.0,Non-Networked
45975,0.0,0.0,8.0,OpConnect
45980,0.0,0.0,2.0,Non-Networked
45981,0.0,0.0,1.0,Non-Networked
45982,0.0,0.0,1.0,Non-Networked
45984,0.0,0.0,4.0,OpConnect
45985,0.0,0.0,2.0,Non-Networked
45986,0.0,0.0,4.0,ChargePoint Network
45988,0.0,0.0,5.0,OpConnect
45990,0.0,0.0,2.0,Non-Networked
45991,0.0,0.0,2.0,OpConnect
46094,0.0,0.0,2.0,Non-Networked
46136,0.0,0.0,2.0,Non-Networked
46291,0.0,0.0,1.0,Non-Networked
46311,0.0,0.0,1.0,Non-Networked
46369,0.0,0.0,2.0,ChargePoint Network
46378,0.0,0.0,12.0,Non-Networked
46396,0.0,0.0,1.0,Non-Networked
46407,2.0,0.0,2.0,Non-Networked
46422,0.0,0.0,1.0,Non-Networked
46423,0.0,0.0,2.0,Non-Networked
46424,0.0,0.0,1.0,Non-Networked
46452,0.0,0.0,2.0,ChargePoint Network
46456,0.0,0.0,3.0,Non-Networked
46457,0.0,0.0,1.0,Non-Networked
46460,0.0,0.0,2.0,Non-Networked
46461,0.0,0.0,1.0,Non-Networked
46462,0.0,0.0,2.0,Non-Networked
46470,0.0,0.0,4.0,Non-Networked
46473,0.0,9.0,2.0,Non-Networked
46482,0.0,0.0,12.0,Non-Networked
46483,1.0,0.0,3.0,Non-Networked
46484,0.0,0.0,1.0,Non-Networked
46486,0.0,0.0,1.0,Non-Networked
46488,0.0,0.0,1.0,Non-Networked
46489,0.0,0.0,1.0,Non-Networked
46490,0.0,0.0,1.0,Non-Networked
46491,0.0,0.0,1.0,Non-Networked
46492,0.0,0.0,1.0,Non-Networked
46493,0.0,0.0,1.0,Non-Networked
46494,0.0,0.0,1.0,Non-Networked
46498,0.0,0.0,2.0,Non-Networked
46501,0.0,0.0,2.0,ChargePoint Network
46503,0.0,0.0,2.0,Non-Networked
46519,0.0,0.0,4.0,Non-Networked
46520,1.0,0.0,2.0,Non-Networked
46521,0.0,0.0,1.0,Non-Networked
46522,1.0,0.0,3.0,Non-Networked
46524,1.0,0.0,2.0,Non-Networked
46525,0.0,0.0,1.0,Non-Networked
46526,1.0,0.0,1.0,Non-Networked
46527,0.0,0.0,1.0,Non-Networked
46528,1.0,0.0,1.0,Non-Networked
46529,0.0,0.0,1.0,Non-Networked
46532,0.0,0.0,1.0,Non-Networked
46533,0.0,0.0,1.0,Non-Networked
46537,1.0,0.0,1.0,Non-Networked
46538,0.0,0.0,1.0,Non-Networked
46539,0.0,0.0,1.0,Non-Networked
46541,0.0,0.0,1.0,Non-Networked
46542,0.0,0.0,1.0,Non-Networked
46543,1.0,0.0,1.0,Non-Networked
46544,0.0,0.0,1.0,Non-Networked
46545,1.0,0.0,1.0,Non-Networked
46546,0.0,0.0,1.0,Non-Networked
46547,1.0,0.0,2.0,Non-Networked
46548,0.0,0.0,2.0,Non-Networked
46549,0.0,0.0,1.0,Non-Networked
46550,0.0,0.0,2.0,Non-Networked
46551,0.0,0.0,1.0,Non-Networked
46553,0.0,0.0,3.0,Non-Networked
46555,0.0,0.0,1.0,Non-Networked
46556,1.0,0.0,3.0,Non-Networked
46557,0.0,0.0,1.0,Non-Networked
46558,1.0,0.0,1.0,Non-Networked
46559,0.0,0.0,1.0,Non-Networked
46560,1.0,0.0,1.0,Non-Networked
46561,0.0,0.0,1.0,Non-Networked
46562,0.0,0.0,1.0,Non-Networked
46563,0.0,0.0,2.0,Non-Networked
46564,0.0,0.0,1.0,Non-Networked
46565,0.0,0.0,1.0,Non-Networked
46566,0.0,0.0,1.0,Non-Networked
46567,0.0,0.0,1.0,Non-Networked
46568,1.0,0.0,1.0,Non-Networked
46569,0.0,0.0,1.0,Non-Networked
