sid,ev_connector_types,ev_dc_fast_num,ev_level1_evse_num,ev_level2_evse_num,ev_network
214876,chademo,1.0,None,None,ChargePoint Network
214876,ccs,1.0,None,None,ChargePoint Network
214877,type1,None,None,2.0,ChargePoint Network
214878,type1,None,None,2.0,ChargePoint Network
214880,ccs,1.0,None,None,ChargePoint Network
214883,type1,None,None,1.0,ChargePoint Network
214884,type1,None,None,1.0,ChargePoint Network
214885,type1,None,None,2.0,ChargePoint Network
214886,type1,None,None,2.0,ChargePoint Network
214887,type1,None,None,2.0,ChargePoint Network
214888,type1,None,None,2.0,ChargePoint Network
214889,type1,None,None,2.0,ChargePoint Network
214890,type1,None,None,2.0,ChargePoint Network
214891,type1,None,None,2.0,ChargePoint Network
214892,type1,None,None,2.0,ChargePoint Network
214893,type1,None,None,2.0,ChargePoint Network
214899,type1,None,None,2.0,ChargePoint Network
214900,type1,None,None,2.0,ChargePoint Network
214915,type1,None,None,2.0,ChargePoint Network
214916,type1,None,None,2.0,SHELL_RECHARGE
214917,chademo,2.0,None,2.0,SHELL_RECHARGE
214917,type1,2.0,None,2.0,SHELL_RECHARGE
214917,ccs,2.0,None,2.0,SHELL_RECHARGE
214918,type1,None,None,4.0,SHELL_RECHARGE
214919,chademo,4.0,None,None,Electrify America
214919,ccs,4.0,None,None,Electrify America
214927,type1,None,None,1.0,Blink Network
214928,type1,None,None,2.0,SemaCharge Network
214929,type1,None,None,2.0,SemaCharge Network
214930,type1,None,None,2.0,SemaCharge Network
214931,type1,None,None,2.0,SemaCharge Network
214932,type1,None,None,2.0,SemaCharge Network
214933,type1,None,None,4.0,SemaCharge Network
214934,type1,None,None,2.0,SemaCharge Network
214935,ccs,1.0,None,None,ChargePoint Network
214936,type1,None,None,1.0,ChargePoint Network
214937,type1,None,None,2.0,ChargePoint Network
214938,type1,None,None,1.0,ChargePoint Network
214939,type1,None,None,2.0,ChargePoint Network
214940,chademo,1.0,None,None,ChargePoint Network
214940,ccs,1.0,None,None,ChargePoint Network
214941,ccs,1.0,None,None,ChargePoint Network
214943,type1,None,None,2.0,ChargePoint Network
214946,type1,None,None,2.0,ChargePoint Network
214947,type1,None,None,2.0,SHELL_RECHARGE
214949,type1,None,None,1.0,FLO
214952,type1,None,None,1.0,FLO
214953,type1,None,None,6.0,Blink Network
214955,type1,None,None,1.0,Blink Network
214956,type1,None,None,2.0,ChargePoint Network
214957,type1,None,None,2.0,ChargePoint Network
214964,type1,None,None,2.0,Non-Networked
214965,type1,None,None,2.0,Non-Networked
214966,type1,None,None,1.0,Non-Networked
214968,type1,None,None,1.0,Blink Network
214970,type1,None,None,1.0,SemaCharge Network
214973,type1,None,None,2.0,ChargePoint Network
214974,type1,None,None,2.0,ChargePoint Network
214975,type1,None,None,2.0,ChargePoint Network
214976,type1,None,None,2.0,ChargePoint Network
214977,type1,None,None,2.0,ChargePoint Network
214978,type1,None,None,2.0,ChargePoint Network
214979,type1,None,None,2.0,ChargePoint Network
214980,type1,None,None,2.0,ChargePoint Network
214982,type1,None,None,2.0,ChargePoint Network
214984,type1,None,None,2.0,ChargePoint Network
214987,type1,None,None,2.0,ChargePoint Network
214988,type1,None,None,2.0,ChargePoint Network
214989,type1,None,None,2.0,ChargePoint Network
214993,type1,None,None,2.0,ChargePoint Network
214994,type1,None,None,2.0,ChargePoint Network
214996,type1,None,None,2.0,ChargePoint Network
214999,type1,None,None,1.0,ChargePoint Network
215000,chademo,4.0,None,None,Electrify America
215000,ccs,4.0,None,None,Electrify America
215005,type1,None,None,1.0,Blink Network
215008,type1,None,None,2.0,Blink Network
215009,type1,None,None,2.0,Blink Network
215011,type1,None,None,6.0,SemaCharge Network
215012,type1,None,None,1.0,ChargePoint Network
215013,type1,None,None,1.0,ChargePoint Network
215015,chademo,1.0,None,None,ChargePoint Network
215015,ccs,1.0,None,None,ChargePoint Network
215017,type1,None,None,2.0,ChargePoint Network
215018,type1,None,None,2.0,ChargePoint Network
215019,type1,None,None,2.0,ChargePoint Network
215020,type1,None,None,1.0,ChargePoint Network
215021,type1,None,None,2.0,ChargePoint Network
215022,type1,None,None,2.0,ChargePoint Network
215023,type1,None,None,2.0,ChargePoint Network
215024,type1,None,None,2.0,ChargePoint Network
215025,type1,None,None,2.0,ChargePoint Network
215026,type1,None,None,2.0,ChargePoint Network
215027,type1,None,None,2.0,ChargePoint Network
215028,type1,None,None,2.0,ChargePoint Network
215029,type1,None,None,2.0,ChargePoint Network
215030,type1,None,None,2.0,ChargePoint Network
215031,type1,None,None,2.0,ChargePoint Network
215032,type1,None,None,2.0,ChargePoint Network
215036,type1,None,None,2.0,ChargePoint Network
215037,chademo,1.0,None,None,ChargePoint Network
215037,ccs,1.0,None,None,ChargePoint Network
215038,type1,None,None,2.0,ChargePoint Network
215040,type1,None,None,2.0,ChargePoint Network
215041,type1,None,None,2.0,ChargePoint Network
215043,chademo,2.0,None,None,SHELL_RECHARGE
215043,ccs,2.0,None,None,SHELL_RECHARGE
215045,type1,None,None,2.0,ChargePoint Network
215046,type1,None,None,2.0,ChargePoint Network
215047,type1,None,None,2.0,ChargePoint Network
215049,type1,None,None,1.0,Blink Network
215050,type1,None,None,1.0,Blink Network
215052,type1,None,None,6.0,SemaCharge Network
215053,type1,None,None,2.0,ChargePoint Network
215054,type1,None,None,2.0,ChargePoint Network
215055,type1,None,None,2.0,ChargePoint Network
215057,type1,None,None,2.0,ChargePoint Network
215058,type1,None,None,1.0,ChargePoint Network
215059,type1,None,None,1.0,ChargePoint Network
215060,type1,None,None,2.0,ChargePoint Network
215062,type1,None,None,2.0,ChargePoint Network
215063,type1,None,None,2.0,ChargePoint Network
215064,type1,None,None,2.0,ChargePoint Network
215068,type1,None,None,2.0,ChargePoint Network
215069,type1,None,None,1.0,ChargePoint Network
215070,type1,None,None,2.0,ChargePoint Network
215071,type1,None,None,2.0,ChargePoint Network
215072,type1,None,None,2.0,ChargePoint Network
215073,type1,None,None,2.0,ChargePoint Network
215074,type1,None,None,2.0,ChargePoint Network
215075,chademo,1.0,None,None,ChargePoint Network
215075,ccs,1.0,None,None,ChargePoint Network
215076,chademo,1.0,None,None,ChargePoint Network
215076,ccs,1.0,None,None,ChargePoint Network
215077,type1,None,None,2.0,ChargePoint Network
215082,type1,None,None,2.0,ChargePoint Network
215083,type1,None,None,2.0,ChargePoint Network
215084,type1,None,None,2.0,ChargePoint Network
215085,type1,None,None,2.0,ChargePoint Network
215086,type1,None,None,2.0,ChargePoint Network
215087,chademo,1.0,None,None,ChargePoint Network
215087,ccs,1.0,None,None,ChargePoint Network
215089,type1,None,None,1.0,ChargePoint Network
215090,type1,None,None,1.0,ChargePoint Network
215094,type1,None,None,1.0,SHELL_RECHARGE
215100,type1,None,None,1.0,Blink Network
215102,type1,None,None,4.0,Blink Network
215105,type1,None,None,2.0,Blink Network
215107,type1,None,None,2.0,Blink Network
216266,type1,None,None,1.0,Non-Networked
216267,type1,None,None,1.0,Non-Networked
216268,type1,None,None,2.0,Non-Networked
216269,type1,None,None,4.0,Non-Networked
216270,type1,None,None,10.0,Non-Networked
216270,tesla,None,None,10.0,Non-Networked
216271,type1,None,None,12.0,Non-Networked
216272,type1,None,None,3.0,Non-Networked
216273,type1,None,None,1.0,Non-Networked
216274,type1,None,None,2.0,Non-Networked
216275,type1,None,None,2.0,Non-Networked
216276,type1,None,None,2.0,Non-Networked
216277,type1,None,None,2.0,Non-Networked
216278,type1,None,None,4.0,Non-Networked
216279,type1,None,None,1.0,Non-Networked
216280,type1,None,None,2.0,Non-Networked
216281,type1,None,None,4.0,Non-Networked
216282,type1,None,None,4.0,Non-Networked
216283,type1,None,None,1.0,Non-Networked
216284,type1,None,None,6.0,Non-Networked
216285,type1,None,None,4.0,Non-Networked
216286,type1,None,None,2.0,Non-Networked
216287,type1,None,None,2.0,Non-Networked
216288,type1,None,None,4.0,Non-Networked
216289,type1,None,None,2.0,Non-Networked
216290,type1,None,None,1.0,Non-Networked
216291,type1,None,None,2.0,Non-Networked
216292,type1,None,None,2.0,Non-Networked
216293,type1,None,None,2.0,Non-Networked
216294,type1,None,None,3.0,Non-Networked
216295,type1,None,None,4.0,Non-Networked
216296,type1,None,None,1.0,Non-Networked
216297,type1,None,None,2.0,Non-Networked
216298,type1,None,None,4.0,Non-Networked
216299,type1,None,None,2.0,Non-Networked
216300,type1,None,None,2.0,Non-Networked
216301,type1,None,None,4.0,Non-Networked
216302,type1,None,None,2.0,Non-Networked
216302,tesla,None,None,2.0,Non-Networked
216303,type1,None,None,11.0,Non-Networked
216304,type1,None,None,1.0,Non-Networked
216305,type1,None,None,4.0,Non-Networked
216306,type1,None,None,3.0,Non-Networked
216307,type1,None,None,1.0,Non-Networked
216308,type1,None,None,3.0,Non-Networked
216309,type1,None,None,1.0,Non-Networked
216310,type1,None,None,1.0,Non-Networked
216311,type1,None,None,1.0,Non-Networked
216312,ccs,2.0,None,None,Non-Networked
216313,ccs,1.0,None,None,Non-Networked
216314,type1,None,None,9.0,Non-Networked
216315,chademo,2.0,None,2.0,Non-Networked
216315,type1,2.0,None,2.0,Non-Networked
216315,ccs,2.0,None,2.0,Non-Networked
216316,type1,None,None,1.0,Non-Networked
216317,type1,None,None,10.0,Non-Networked
216318,type1,None,None,1.0,Non-Networked
216319,type1,None,None,2.0,Non-Networked
216320,type1,None,None,1.0,Non-Networked
216321,type1,None,None,1.0,Non-Networked
216322,type1,None,None,1.0,Non-Networked
216323,type1,None,None,4.0,Non-Networked
216324,type1,None,None,4.0,Non-Networked
216325,type1,None,None,2.0,Non-Networked
216326,type1,None,None,1.0,Non-Networked
216327,type1,None,None,2.0,Non-Networked
216328,type1,None,None,2.0,Non-Networked
216329,type1,None,None,4.0,Non-Networked
216330,type1,None,None,1.0,Non-Networked
216331,type1,None,None,1.0,Non-Networked
216332,type1,None,None,4.0,Non-Networked
216333,type1,None,None,2.0,Non-Networked
216334,type1,None,None,5.0,Non-Networked
216335,type1,None,None,2.0,Non-Networked
216336,type1,None,None,6.0,Non-Networked
216337,type1,None,None,2.0,Non-Networked
216338,type1,None,None,2.0,Non-Networked
216339,type1,None,None,2.0,Non-Networked
216340,type1,None,None,2.0,Non-Networked
216341,type1,None,None,1.0,Non-Networked
216342,type1,None,None,1.0,Non-Networked
216343,type1,None,None,2.0,Non-Networked
216344,type1,None,None,2.0,Non-Networked
216345,type1,None,None,4.0,Non-Networked
216346,type1,None,None,4.0,Non-Networked
216347,type1,None,None,4.0,Non-Networked
216348,type1,None,None,1.0,Non-Networked
216349,type1,None,None,1.0,Non-Networked
216350,type1,None,None,2.0,Non-Networked
216351,type1,None,None,4.0,Non-Networked
216352,type1,None,None,2.0,Non-Networked
216353,ccs,1.0,None,None,Non-Networked
216354,type1,None,None,2.0,Non-Networked
216355,type1,None,None,2.0,Non-Networked
216356,type1,None,None,4.0,Non-Networked
216357,type1,None,None,1.0,Non-Networked
216358,type1,None,None,4.0,Non-Networked
216359,type1,None,None,4.0,Non-Networked
216360,type1,None,None,2.0,Non-Networked
216361,type1,None,None,1.0,Non-Networked
216362,type1,None,None,1.0,Non-Networked
216363,type1,None,None,2.0,Non-Networked
216364,type1,None,None,2.0,Non-Networked
216365,tesla,12.0,None,None,Tesla
216366,tesla,8.0,None,None,Tesla
216367,tesla,8.0,None,None,Tesla
216368,tesla,16.0,None,None,Tesla
216369,tesla,12.0,None,None,Tesla
216370,tesla,8.0,None,None,Tesla
216371,tesla,8.0,None,None,Tesla
216372,type1,None,None,2.0,Volta
216373,type1,None,None,2.0,Volta
216374,type1,None,None,1.0,Volta
216375,type1,None,None,1.0,Volta
216376,type1,None,None,1.0,Volta
216377,type1,None,None,3.0,Volta
216378,type1,None,None,2.0,Volta
216380,type1,None,None,2.0,Volta
216381,type1,None,None,2.0,Volta
216382,type1,None,None,2.0,Volta
216384,type1,None,None,1.0,SemaCharge Network
216385,type1,None,None,4.0,SemaCharge Network
216387,type1,None,None,2.0,SemaCharge Network
216388,type1,None,None,2.0,SemaCharge Network
216389,type1,None,None,1.0,SemaCharge Network
216391,type1,None,None,2.0,ChargePoint Network
216393,type1,None,None,2.0,ChargePoint Network
216394,type1,None,None,2.0,ChargePoint Network
216395,type1,None,None,2.0,ChargePoint Network
216396,type1,None,None,2.0,ChargePoint Network
216398,type1,None,None,2.0,ChargePoint Network
216403,ccs,1.0,None,None,ChargePoint Network
216404,type1,None,None,1.0,ChargePoint Network
216405,type1,None,None,2.0,ChargePoint Network
216406,type1,None,None,2.0,ChargePoint Network
216407,type1,None,None,2.0,ChargePoint Network
216408,type1,None,None,2.0,ChargePoint Network
216409,type1,None,None,2.0,ChargePoint Network
216410,type1,None,None,2.0,ChargePoint Network
216411,ccs,1.0,None,None,ChargePoint Network
216412,chademo,1.0,None,None,ChargePoint Network
216412,ccs,1.0,None,None,ChargePoint Network
216421,type1,None,None,1.0,Blink Network
216422,type1,None,None,2.0,Blink Network
216423,type1,None,None,1.0,Blink Network
216424,type1,None,None,2.0,Blink Network
216425,type1,None,None,2.0,Blink Network
216426,type1,None,None,1.0,Blink Network
216427,type1,None,None,2.0,Blink Network
216428,type1,None,None,8.0,SemaCharge Network
216429,type1,None,None,12.0,SemaCharge Network
216435,type1,None,None,2.0,SemaCharge Network
216436,type1,None,None,1.0,SemaCharge Network
216437,type1,None,None,6.0,SemaCharge Network
216439,type1,None,None,2.0,SemaCharge Network
216440,type1,None,None,1.0,ChargePoint Network
216441,type1,None,None,1.0,ChargePoint Network
216443,type1,None,None,2.0,ChargePoint Network
216448,type1,None,None,2.0,ChargePoint Network
216450,type1,None,None,2.0,ChargePoint Network
216452,type1,None,None,2.0,ChargePoint Network
216458,chademo,1.0,None,None,ChargePoint Network
216458,ccs,1.0,None,None,ChargePoint Network
216459,chademo,1.0,None,None,ChargePoint Network
216459,ccs,1.0,None,None,ChargePoint Network
216460,type1,None,None,1.0,ChargePoint Network
216463,chademo,1.0,None,None,SHELL_RECHARGE
216463,ccs,1.0,None,None,SHELL_RECHARGE
216465,type1,None,None,2.0,ChargePoint Network
216472,type1,None,None,2.0,ChargePoint Network
216473,type1,None,None,1.0,ChargePoint Network
216474,type1,None,None,2.0,ChargePoint Network
216475,type1,None,None,2.0,ChargePoint Network
216476,type1,None,None,2.0,ChargePoint Network
216477,type1,None,None,2.0,ChargePoint Network
216478,type1,None,None,1.0,ChargePoint Network
216479,type1,None,None,2.0,ChargePoint Network
216482,type1,None,None,2.0,ChargePoint Network
216483,type1,None,None,2.0,ChargePoint Network
216484,type1,None,None,2.0,ChargePoint Network
216485,type1,None,None,2.0,ChargePoint Network
216486,type1,None,None,2.0,ChargePoint Network
216487,type1,None,None,2.0,ChargePoint Network
216488,type1,None,None,2.0,ChargePoint Network
216489,type1,None,None,2.0,ChargePoint Network
216490,type1,None,None,2.0,ChargePoint Network
216491,type1,None,None,2.0,ChargePoint Network
216492,type1,None,None,2.0,ChargePoint Network
216493,type1,None,None,2.0,ChargePoint Network
216495,type1,None,None,2.0,ChargePoint Network
216496,type1,None,None,2.0,ChargePoint Network
216497,type1,None,None,2.0,ChargePoint Network
216499,type1,None,None,1.0,FLO
216505,chademo,4.0,None,None,EVGATEWAY
216505,ccs,4.0,None,None,EVGATEWAY
216506,type1,None,None,1.0,Blink Network
216507,type1,None,None,3.0,Blink Network
216509,type1,None,None,3.0,Blink Network
216510,type1,None,None,4.0,Blink Network
216511,type1,None,None,1.0,Blink Network
216512,type1,None,None,4.0,SemaCharge Network
216513,type1,None,None,4.0,SemaCharge Network
216515,type1,None,None,4.0,SemaCharge Network
216516,type1,None,None,2.0,ChargePoint Network
216517,type1,None,None,2.0,ChargePoint Network
216518,type1,None,None,2.0,ChargePoint Network
216519,type1,None,None,2.0,ChargePoint Network
216520,type1,None,None,2.0,ChargePoint Network
216521,type1,None,None,2.0,ChargePoint Network
216522,type1,None,None,2.0,ChargePoint Network
216523,type1,None,None,2.0,ChargePoint Network
216524,type1,None,None,2.0,ChargePoint Network
216525,type1,None,None,2.0,ChargePoint Network
216526,type1,None,None,2.0,ChargePoint Network
216527,type1,None,None,1.0,ChargePoint Network
216528,type1,None,None,2.0,ChargePoint Network
216529,type1,None,None,1.0,ChargePoint Network
216530,type1,None,None,1.0,ChargePoint Network
216532,type1,None,None,2.0,ChargePoint Network
216534,ccs,1.0,None,None,ChargePoint Network
216539,type1,None,None,2.0,ChargePoint Network
216540,type1,None,None,2.0,ChargePoint Network
216541,type1,None,None,2.0,ChargePoint Network
216542,type1,None,None,2.0,ChargePoint Network
216543,type1,None,None,2.0,ChargePoint Network
216544,type1,None,None,2.0,ChargePoint Network
216556,chademo,2.0,None,4.0,SHELL_RECHARGE
216556,type1,2.0,None,4.0,SHELL_RECHARGE
216556,ccs,2.0,None,4.0,SHELL_RECHARGE
216558,type1,None,None,4.0,Blink Network
216559,type1,None,None,2.0,Blink Network
216560,type1,None,None,4.0,SemaCharge Network
216562,type1,None,None,2.0,SemaCharge Network
216563,type1,None,None,2.0,SemaCharge Network
216564,type1,None,None,6.0,SemaCharge Network
216565,type1,None,None,2.0,SemaCharge Network
216566,type1,None,None,4.0,SemaCharge Network
216567,type1,None,None,2.0,SemaCharge Network
216570,type1,None,None,2.0,ChargePoint Network
216571,type1,None,None,1.0,ChargePoint Network
216572,type1,None,None,2.0,ChargePoint Network
216573,type1,None,None,2.0,ChargePoint Network
216574,type1,None,None,1.0,ChargePoint Network
216575,type1,None,None,2.0,ChargePoint Network
216576,type1,None,None,2.0,ChargePoint Network
216577,type1,None,None,1.0,ChargePoint Network
216578,type1,None,None,1.0,ChargePoint Network
216579,type1,None,None,2.0,ChargePoint Network
216580,chademo,1.0,None,None,ChargePoint Network
216580,ccs,1.0,None,None,ChargePoint Network
216581,type1,None,None,2.0,ChargePoint Network
216582,type1,None,None,2.0,ChargePoint Network
